,M1,M2,M3,M4,M5
LOC_Os07g40570,0,0,2,0,0
LOC_Os07g40580,1783,851,1134,1198,1620
LOC_Os07g40590,0,0,0,0,0
LOC_Os07g40600,0,0,0,0,0
LOC_Os07g40610,0,0,0,0,0
LOC_Os07g40620,1,0,0,1,91
LOC_Os07g40630,18,0,0,1,0
LOC_Os07g40640,55,32,27,69,67
LOC_Os07g40650,0,0,3.733,0,0
LOC_Os07g40660,0,0,0,0,0
LOC_Os07g40670,0,0,0,0,0
LOC_Os07g40680,0,0,0,0,0
LOC_Os07g40690,0,0,0,0,0
LOC_Os07g40700,54,142,25,0,118
LOC_Os07g40710,190,112,95,135,183
LOC_Os07g40730,89,87,28,21,1
LOC_Os07g40740,0,0,0,0,0
LOC_Os07g40750,0,0,0,0,0
LOC_Os07g40760,0,0,0,0,0
LOC_Os07g40770,1,71,3,95,0
LOC_Os07g40780,0,0,0,0,0
LOC_Os07g40790,128,41,1,0,128
LOC_Os07g40800,8,1,19,0,0
LOC_Os07g40810,0,0,0,0,0
LOC_Os07g40820,0,0,0,0,0
LOC_Os07g40830,0,0,0,0,0
LOC_Os07g40840,0,0,0,0,0
LOC_Os07g40850,0,0,0,0,0
LOC_Os07g40860,0,0,0,0,0
LOC_Os07g40870,0,0,0,0,0
LOC_Os07g40880,0,0,0,0,0
LOC_Os07g40890,0,0,0,0,0
LOC_Os07g40900,0,0,0,0,0
LOC_Os07g40910,0,0,0,0,0
LOC_Os07g40920,0,0,0,0,0
LOC_Os07g40930,1,0,0,0,0
LOC_Os07g40940,1,0,0,4,0
LOC_Os07g40950,0,0,0,0,0
LOC_Os07g40974,0,49,20,2,0
LOC_Os07g40986,0,0,0,3,0
LOC_Os07g41000,0,0,0,0,0
LOC_Os07g41014,0,0,0,0,0
LOC_Os07g41030,0,0,0,0,0
LOC_Os07g41050,0,0,0,0,0
LOC_Os07g41060,0,0,0,0,0
LOC_Os07g41070,0,0,23,31,0
LOC_Os07g41080,0,0,0,0,0
LOC_Os07g41090,306,92,132,168,60
LOC_Os07g41100,0,0,0,0,0
LOC_Os07g41110,0,0,0,0,0
LOC_Os07g41120,0,0,0,0,0
LOC_Os07g41140,0,34,17,0,0
LOC_Os07g41150,0,0,0,0,0
LOC_Os07g41160,83,8,65,32,21
LOC_Os07g41170,0,0,0,0,0
LOC_Os07g41180,0,0,0,0,0
LOC_Os07g41190,0,0,0,1,0
LOC_Os07g41200,0,0,26,37,0
LOC_Os07g41210,0,0,0,0,0
LOC_Os07g41220,0,0,0,0,0
LOC_Os07g41230,0,0,0,0,0
LOC_Os07g41240,0,0,0,0,0
LOC_Os07g41250,84,117,179,169,0
LOC_Os07g41260,0,6,1,48,0
LOC_Os07g41270,0,0,0,0,0
LOC_Os07g41280,1213,499,212,894,511
LOC_Os07g41290,0,0,0,0,0
LOC_Os07g41300,0,0,2.018,1.003,1.005
LOC_Os07g41310,0,35,0,0,53
LOC_Os07g41320,1,0,0,2,0
LOC_Os07g41330,950,776,580,981,830
LOC_Os07g41340,0,0,0,0,0
LOC_Os07g41350,0,0,0,0,0
LOC_Os07g41360,66,2,0,0,0
LOC_Os07g41370,392,376,194,271,383
LOC_Os07g41380,0,0,0,1,0
LOC_Os07g41390,0,0,0,0,0
LOC_Os07g41400,1,7,1,4,1
LOC_Os07g41410,526,195,102,84,214
LOC_Os07g41420,0,0,0,0,0
LOC_Os07g41430,0,0,0,0,0
LOC_Os07g41439,0,0,0,0,0
LOC_Os07g41460,1,1,2,0,0
LOC_Os07g41470,0,0,0,0,0
LOC_Os07g41480,0,0,0,0,0
LOC_Os07g41490,0,0,0,0,0
LOC_Os07g41500,0,0,0,0,0
LOC_Os07g41510,0,0,0,0,0
LOC_Os07g41520,0,0,0,0,0
LOC_Os07g41530,0,0,0,0,0
LOC_Os07g41540,0,0,0,0,0
LOC_Os07g41550,0,0,0,0,0
LOC_Os07g41560,0,0,0,0,0
LOC_Os07g41564,0,0,0,0,0
LOC_Os07g41570,0,70,20,0,16
LOC_Os07g41580,0,0,9,20,22
LOC_Os07g41590,0,0,0,0,0
LOC_Os07g41600,0,0,0,0,0
LOC_Os07g41610,0,0,0,0,0
LOC_Os07g41620,0,0,0,35,0
LOC_Os07g41630,70,104,65,135,99
LOC_Os07g41640,169,244,93,207,665
LOC_Os07g41650,0,0,0,31,0
LOC_Os07g41660,0,0,0,0,0
LOC_Os07g41670,0,0,0,0,0
LOC_Os07g41680,0,54.486,2.053,84.001,124.52
LOC_Os07g41694,128,221,291,237,145
LOC_Os07g41710,902,507,544,699,1680
LOC_Os07g41720,2,4,22,103,109
LOC_Os07g41730,120,57,27,248,124
LOC_Os07g41740,335,482,352,313,830
LOC_Os07g41750,419,202,4,120,529
LOC_Os07g41760,0,0,0,0,0
LOC_Os07g41770,0,0,0,0,0
LOC_Os07g41780,0,0,0,0,0
LOC_Os07g41790,326,36,169,178,291
LOC_Os07g41800,0,63,106,3,8
LOC_Os07g41810,166.002,128,70,70.001,253.015
LOC_Os07g41820,181.998,197,139,140.999,202.985
LOC_Os07g41830,0,0,1,0,0
LOC_Os07g41840,0,0,0,0,0
LOC_Os07g41850,0,0,0,0,0
LOC_Os07g41860,0,0,0,0,0
LOC_Os07g41870,0,0,0,0,0
LOC_Os07g41880,0,0,0,0,0
LOC_Os07g41890,0,0,0,0,0
LOC_Os07g41900,61,141,6,120,0
LOC_Os07g41910,0,0,0,0,0
LOC_Os07g41920,0,0,0,0,0
LOC_Os07g41930,0,0,0,0,0
LOC_Os07g41940,0,0,0,0,0
LOC_Os07g41950,0,0,0,0,0
LOC_Os07g41960,0,0,0,0,0
LOC_Os07g41970,0,0,0,0,0
LOC_Os07g41980,0,0,0,0,0
LOC_Os07g41990,0,0,0,0,0
LOC_Os07g42000,0,0,0,0,0
LOC_Os07g42010,0,0,0,0,0
LOC_Os07g42020,0,0,0,0,0
LOC_Os07g42030,0,0,0,0,0
LOC_Os07g42040,0,0,0,0,0
LOC_Os07g42050,0,0,0,0,0
LOC_Os07g42060,0,0,0,0,0
LOC_Os07g42070,0,0,0,0,0
LOC_Os07g42080,0,0,0,0,1
LOC_Os07g42104,0,0,0,0,0
LOC_Os07g42130,0,0,0,0,0
LOC_Os07g42140,0,0,0,0,0
LOC_Os07g42150,0,0,0,0,0
LOC_Os07g42160,0,0,0,0,0
LOC_Os07g42170,64.408,9.929,69,43,101
LOC_Os07g42180,67,64,46,40,72
LOC_Os07g42190,0,0,0,0,0
LOC_Os07g42200,431,168,275,194,846
LOC_Os07g42220,0,0,0,0,0
LOC_Os07g42234,0,0,0,0,0
LOC_Os07g42250,577,527,316.651,544,914
LOC_Os07g42260,0,12,40.349,0,0
LOC_Os07g42270,0,0,0,0,0
LOC_Os07g42280,36,26,8,85,54
LOC_Os07g42290,0,0,0,0,0
LOC_Os07g42300,139,9,18,24,0
LOC_Os07g42310,0,0,0,0,40
LOC_Os07g42324,0,0,1,0,0
LOC_Os07g42340,0,0,0,0,0
LOC_Os07g42354,0,0,0,0,0
LOC_Os07g42370,1269,818,866,609,1835
LOC_Os07g42380,33,31,20,3,1
LOC_Os07g42390,0,0,0,0,0
LOC_Os07g42395,1,40,9,94,81
LOC_Os07g42400,694,314,65,271,251
LOC_Os07g42410,38,16,51,112,2
LOC_Os07g42420,6,17,74,13,431
LOC_Os07g42430,0,0,0,0,0
LOC_Os07g42440,23,2,26,92,0
LOC_Os07g42450,13,0,1,16,116
LOC_Os07g42460,0,0,0,0,0
LOC_Os07g42470,0,0,0,0,0
LOC_Os07g42490,0,0,0,0,0
LOC_Os07g42500,695,488,282,526,961
LOC_Os07g42510,1,55,58,53,0
LOC_Os07g42520,0,0,0,0,0
LOC_Os07g42530,0,0,0,0,0
LOC_Os07g42540,0,20,0,13,0
LOC_Os07g42550,0,0,0,0,0
LOC_Os07g42560,0,0,0,0,0
LOC_Os07g42570,0,0,0,0,0
LOC_Os07g42580,0,0,0,0,0
LOC_Os07g42590,0,0,62,1,28
LOC_Os07g42600,0,143,29,0,41
LOC_Os07g42610,0,0,0,0,0
LOC_Os07g42620,0,0,0,0,0
LOC_Os07g42626,150,0,0,2,0
LOC_Os07g42632,0,144,16,208,201
LOC_Os07g42640,304,9,113,201,165
LOC_Os07g42650,0,12,0,0,124
LOC_Os07g42670,0,0,0,0,0
LOC_Os07g42680,0,0,0,0,0
LOC_Os07g42690,0,0,0,0,0
LOC_Os07g42700,498,332,125,441,184
LOC_Os07g42714,127,226,107,31,374
LOC_Os07g42730,11,64,4,20,44
LOC_Os07g42740,0,0,0,0,0
LOC_Os07g42750,0,0,0,0,0
LOC_Os07g42760,13,37,0,0,0
LOC_Os07g42770,498,205,67,299,137
LOC_Os07g42780,0,0,0,0,0
LOC_Os07g42790,0,0,0,0,0
LOC_Os07g42800,234,105,79,154,94
LOC_Os07g42810,44,16,56,224,176
LOC_Os07g42820,0,0,0,3,0
LOC_Os07g42834,0,0,0,0,0
LOC_Os07g42850,0,0,0,0,0
LOC_Os07g42860,0,0,0,0,0
LOC_Os07g42880,0,0,0,0,0
LOC_Os07g42885,0,0,0,0,0
LOC_Os07g42890,454,581,142,681,477
LOC_Os07g42895,0,0,0,0,0
LOC_Os07g42900,41,0,58,99,163
LOC_Os07g42910,0,0,1,1,0
LOC_Os07g42924,0,0,0,0,0
LOC_Os07g42940,330,67,71,150,321
LOC_Os07g42950,0,0,1,0,51
LOC_Os07g42960,1050,1105,599,794,1441
LOC_Os07g42970,0,0,0,0,0
LOC_Os07g42980,0,0,0,0,0
LOC_Os07g42994,0,0,0,0,0
LOC_Os07g43010,83,80,125,152,92
LOC_Os07g43020,329,277,147,393,234
LOC_Os07g43030,657,169,308,491,466
LOC_Os07g43040,70,23,27,24,6
LOC_Os07g43050,979,444,383,362,1172
LOC_Os07g43060,198,243,244,138,501
LOC_Os07g43070,123,58,0,1,1
LOC_Os07g43080,0,0,0,0,0
LOC_Os07g43090,0,0,0,0,0
LOC_Os07g43100,0,0,0,0,0
LOC_Os07g43110,0,0,0,0,0
LOC_Os07g43120,0,23.788,0,0,0
LOC_Os07g43130,0,0,0,0,0
LOC_Os07g43140,0,0,0,0,0
LOC_Os07g43150,0,0,0,0,0
LOC_Os07g43160,0,0,0,0,0
LOC_Os07g43170,3,1,208,57,477
LOC_Os07g43180,0,0,0,0,0
LOC_Os07g43190,0,0,0,0,0
LOC_Os07g43200,0,0,0,0,0
LOC_Os07g43210,0,0,0,0,0
LOC_Os07g43220,0,0,0,0,0
LOC_Os07g43230,0,0,0,0,0
LOC_Os07g43240,0,0,0,0,0
LOC_Os07g43250,0,0,0,0,0
LOC_Os07g43260,0,0,0,0,0
LOC_Os07g43270,0,0,0,0,0
LOC_Os07g43290,0,0,1,0,0
LOC_Os07g43300,0,0,0,0,0
LOC_Os07g43310,63,42,81,32,174
LOC_Os07g43316,0,0,0,0,0
LOC_Os07g43322,225,21,30,121,2
LOC_Os07g43330,2212,1466,1258,1735,3055
LOC_Os07g43340,0,0,0,0,0
LOC_Os07g43350,106,96,1,87,0
LOC_Os07g43360,283,243,65,164,349
LOC_Os07g43370,182,234,140,213,206
LOC_Os07g43380,47,20,21,20,99
LOC_Os07g43390,246,135,124,57,245
LOC_Os07g43400,0,0,0,0,0
LOC_Os07g43410,0,0,0,0,0
LOC_Os07g43420,148,31,142,69,274
LOC_Os07g43430,46,16,38,29,2
LOC_Os07g43440,0,0,0,0,0
LOC_Os07g43450,0,0,0,0,0
LOC_Os07g43460,277,161,65,67,119
LOC_Os07g43470,191,44,37,79,154
LOC_Os07g43480,0,0,0,0,0
LOC_Os07g43490,0,0,0,0,0
LOC_Os07g43500,0,0,0,0,0
LOC_Os07g43510,81,0,1,0,0
LOC_Os07g43530,142,11,93,106,39
LOC_Os07g43540,0,0,0,0,0
LOC_Os07g43560,575,297,457,281,726
LOC_Os07g43570,123,136,183,280,298
LOC_Os07g43580,0,0,0,0,58
LOC_Os07g43600,0,0,0,0,0
LOC_Os07g43604,0,0,0,0,51.846
LOC_Os07g43610,0,0,0,0,0
LOC_Os07g43630,0,0,0,0,0
LOC_Os07g43640,0,0,0,0,0
LOC_Os07g43650,0,0,0,0,0
LOC_Os07g43660,0,0,0,0,0
LOC_Os07g43670,0,0,0,0,0
LOC_Os07g43690,0,0,0,0,0
LOC_Os07g43700,3795,3059,1895,2888,4158
LOC_Os07g43710,0,0,1,0,0
LOC_Os07g43720,112,95,21,84,177
LOC_Os07g43730,1846,947,1066,1211,3318
LOC_Os07g43740,58,30,0,0,0
LOC_Os07g43750,0,0,0,0,0
LOC_Os07g43760,0,0,0,0,0
LOC_Os07g43770,5,17,0,78,0
LOC_Os07g43780,0,0,0,0,0
LOC_Os07g43790,0,0,0,0,0
LOC_Os07g43800,0,0,0,0,0
LOC_Os07g43810,149,135,128,76,269
LOC_Os07g43820,0,0,0,1,0
LOC_Os07g43830,0,0,0,0,0
LOC_Os07g43840,0,0,0,0,0
LOC_Os07g43850,0,0,0,0,0
LOC_Os07g43860,0,0,0,0,0
LOC_Os07g43870,79,122,96,100,275
LOC_Os07g43890,303,142,18,200,205
LOC_Os07g43900,107,129,84,143,194
LOC_Os07g43910,0,0,0,0,0
LOC_Os07g43925,0,10,9,0,0
LOC_Os07g43940,11,109,0,0,1
LOC_Os07g43950,31,103,102,203,127
LOC_Os07g43960,0,0,0,0,0
LOC_Os07g43970,0,0,0,0,0
LOC_Os07g43980,154,0,1,96,67
LOC_Os07g43990,0,0,0,0,0
LOC_Os07g44000,0,0,0,0,0
LOC_Os07g44004,163,7,94,16,0
LOC_Os07g44010,0,0,0,0,0
LOC_Os07g44020,0,0,0,0,0
LOC_Os07g44030,0,0,0,0,0
LOC_Os07g44040,131,48,115,71,62
LOC_Os07g44050,114,111,79,168,291
LOC_Os07g44060,3,43,3,7,20
LOC_Os07g44070,0,0,0,0,0
LOC_Os07g44080,0,0,0,0,0
LOC_Os07g44090,0,0,0,0,0
LOC_Os07g44100,0,0,0,0,0
LOC_Os07g44110,0,0,0,0,0
LOC_Os07g44120,0,0,0,0,0
LOC_Os07g44130,0,0,0,0,0
LOC_Os07g44140,0,0,0,0,0
LOC_Os07g44160,0,12,8,1,96
LOC_Os07g44170,0,0,0,0,0
LOC_Os07g44180,196,90,95,222,205
LOC_Os07g44190,36,0,2,4,3
LOC_Os07g44200,0,83,39,95,48
LOC_Os07g44210,0,112,70,162,151
LOC_Os07g44220,0,0,0,0,0
LOC_Os07g44230,0,9,0,0,0
LOC_Os07g44240,0,0,0,0,0
LOC_Os07g44250,0,0,0,0,0
LOC_Os07g44260,0,0,0,0,0
LOC_Os07g44280,0,0,0,0,0
LOC_Os07g44290,0,0,28,0,0
LOC_Os07g44299,0,0,0,0,0
LOC_Os07g44310,130,82,35,0,0
LOC_Os07g44320,69,74,97,0,112
LOC_Os07g44330,3654,2286,1593,2124,4872
LOC_Os07g44340,0,0,0,0,0
LOC_Os07g44350,0,36,2,56,27
LOC_Os07g44360,0,0,0,0,0
LOC_Os07g44370,0,0,0,0,0
LOC_Os07g44380,0,0,0,0,0
LOC_Os07g44390,0,0,0,0,0
LOC_Os07g44400,0,0,0,0,0
LOC_Os07g44410,164,24,139,71,222
LOC_Os07g44420,0,0,0,0,0
LOC_Os07g44430,0,0,0,0,0
LOC_Os07g44440,0,0,0,0,0
LOC_Os07g44450,0,0,0,0,0
LOC_Os07g44460,0,0,0,0,0
LOC_Os07g44470,0,0,0,0,0
LOC_Os07g44480,0,0,0,0,0
LOC_Os07g44499,0,0,0,0,0
LOC_Os07g44520,0,0,0,0,0
LOC_Os07g44530,0,0,0,0,0
LOC_Os07g44540,0,0,0,0,0
LOC_Os07g44550,0,0,0,0,0
LOC_Os07g44560,0,0,0,0,0
LOC_Os07g44570,0,0,0,0,0
LOC_Os07g44580,0,0,0,0,0
LOC_Os07g44590,0,0,0,0,0
LOC_Os07g44600,0,0,0,0,0
LOC_Os07g44610,488,383,255.781,230,625
LOC_Os07g44620,537,655,228,555,821
LOC_Os07g44630,0,0,0,1,0
LOC_Os07g44640,0,0,0,0,0
LOC_Os07g44650,147,74,114,37,247
LOC_Os07g44660,46,2,22,0,110
LOC_Os07g44670,0,0,0,0,0
LOC_Os07g44680,0,0,0,0,0
LOC_Os07g44690,0,0,0,0,0
LOC_Os07g44700,0,0,0,0,0
LOC_Os07g44710,4,120,1,116,186
LOC_Os07g44730,89,1,4,49,94
LOC_Os07g44740,1,0,120,24,215
LOC_Os07g44744,1,76,184,69,113
LOC_Os07g44750,0,0,0,0,0
LOC_Os07g44760,0,0,0,0,0
LOC_Os07g44770,42,84,160,44,35
LOC_Os07g44780,0,0,0,0,0
LOC_Os07g44790,168,46,148.57,178.998,345.034
LOC_Os07g44800,4,39,5,10,0
LOC_Os07g44810,0,0,0,0,0
LOC_Os07g44820,417,324,401,570,833
LOC_Os07g44830,0,0,0,0,0
LOC_Os07g44840,0,0,64,0,0
LOC_Os07g44850,0,0,0,0,0
LOC_Os07g44860,1,32,87,11,39
LOC_Os07g44870,0,0,0,0,0
LOC_Os07g44880,0,0,0,0,0
LOC_Os07g44890,0,0,0,2,0
LOC_Os07g44900,0,0,0,0,0
LOC_Os07g44910,0,0,0,0,0
LOC_Os07g44920,0,0,0,0,0
LOC_Os07g44930,0,0,0,0,0
LOC_Os07g44940,260,104,15,144,165
LOC_Os07g44950,39,66,30,34,1
LOC_Os07g44960,0,0,38,2,0
LOC_Os07g44970,77,68,65,203,311
LOC_Os07g44980,0,0,0,0,0
LOC_Os07g44990,0,0,0,0,0
LOC_Os07g45000,1081,176,263,85,578
LOC_Os07g45010,0,0,0,0,0
LOC_Os07g45020,0,0,0,0,0
LOC_Os07g45030,0,0,0,0,0
LOC_Os07g45039,0,0,0,0,0
LOC_Os07g45050,0,0,0,0,0
LOC_Os07g45060,0,0,0,0,0
LOC_Os07g45064,272,120,120,24,182
LOC_Os07g45070,0,0,0,0,81
LOC_Os07g45074,114,50,28,0,100
LOC_Os07g45080,0,0,24,0,0
LOC_Os07g45090,105,61,46,145,93
LOC_Os07g45100,0,0,0,0,0
LOC_Os07g45110,0,0,0,0,0
LOC_Os07g45120,0,0,0,0,0
LOC_Os07g45130,0,0,0,0,0
LOC_Os07g45140,0,0,0,0,0
LOC_Os07g45150,0,0,0,0,0
LOC_Os07g45160,118,35,31,58,132
LOC_Os07g45170,0,0,0,0,0
LOC_Os07g45180,0,0,0,0,0
LOC_Os07g45194,946,518.231,397.221,535,422.49
LOC_Os07g45195,0,104.769,47.779,4,245.51
LOC_Os07g45210,0,0,9,0,0
LOC_Os07g45250,0,0,0,0,0
LOC_Os07g45260,0,0,0,0,0
LOC_Os07g45280,0,23,38,18,33
LOC_Os07g45290,0,0,0,0,0
LOC_Os07g45300,0,0,0,1,0
LOC_Os07g45310,68,55,87,1,4
LOC_Os07g45320,491,209,255,441,850
LOC_Os07g45330,2,16,0,0,0
LOC_Os07g45340,0,0,0,0,0
LOC_Os07g45350,74,162,355,147,606
LOC_Os07g45360,0,0,1,0,1
LOC_Os07g45370,0,0,0,0,0
LOC_Os07g45400,481,398,266,241,477
LOC_Os07g45410,0,0,0,0,0
LOC_Os07g45430,0,0,0,0,0
LOC_Os07g45439,0,0,5,0,0
LOC_Os07g45450,0,0,0,0,0
LOC_Os07g45460,0,0,0,0,0
LOC_Os07g45470,0,0,0,0,0
LOC_Os07g45480,0,0,0,0,0
LOC_Os07g45490,0,0,0,0,0
LOC_Os07g45510,0,0,0,0,0
LOC_Os07g45520,0,0,0,0,0
LOC_Os07g45530,0,0,0,0,0
LOC_Os07g45540,0,0,0,0,0
LOC_Os07g45550,0,0,0,0,0
LOC_Os07g45560,0,0,0,0,0
LOC_Os07g45570,194,0,58,130,62
LOC_Os07g45580,0,0,0,0,0
LOC_Os07g45590,0,0,0,0,0
LOC_Os07g45600,0,0,0,0,0
LOC_Os07g45610,0,0,0,0,0
LOC_Os07g45620,0,0,0,0,0
LOC_Os07g45630,0,0,0,0,0
LOC_Os07g45640,0,0,0,0,0
LOC_Os07g45650,0,0,0,0,0
LOC_Os07g45660,1.002,0,0,0,152.577
LOC_Os07g45670,0,0,0,0,0
LOC_Os07g45680,0,0,0,33,0
LOC_Os07g45690,0,0,0,0,0
LOC_Os07g45700,0,0,0,0,0
LOC_Os07g45710,0,0,0,0,0
LOC_Os07g45720,0,0,0,0,0
LOC_Os07g45730,0,0,0,0,0
LOC_Os07g45740,0,0,0,0,0
LOC_Os07g45750,0,0,0,0,0
LOC_Os07g45760,0,0,0,0,0
LOC_Os07g45770,0,0,0,0,0
LOC_Os07g45780,0,0,0,0,0
LOC_Os07g45790,0,0,0,0,0
LOC_Os07g45800,0,0,0,0,0
LOC_Os07g45810,0,0,0,0,0
LOC_Os07g45820,0,0,0,0,0
LOC_Os07g45830,0,0,0,0,0
LOC_Os07g45840,0,0,0,0,0
LOC_Os07g45850,0,0,0,0,0
LOC_Os07g45860,0,0,0,0,0
LOC_Os07g45870,0,0,0,0,0
LOC_Os07g45880,0,0,0,0,0
LOC_Os07g45890,0,0,0,0,0
LOC_Os07g45900,0,0,0,0,0
LOC_Os07g45910,0,0,0,0,0
LOC_Os07g45920,0,0,0,0,0
LOC_Os07g45930,0,0,0,0,0
LOC_Os07g45940,0,0,0,0,0
LOC_Os07g45950,0,0,0,0,0
LOC_Os07g45960,0,0,0,0,0
LOC_Os07g45970,0,0,0,0,0
LOC_Os07g45980,0,0,0,0,0
LOC_Os07g45990,0,0,0,0,0
LOC_Os07g46000,0,0,0,0,0
LOC_Os07g46010,0,0,0,0,0
LOC_Os07g46020,0,0,0,0,0
LOC_Os07g46030,0,0,0,0,0
LOC_Os07g46039,0,0,0,0,0
LOC_Os07g46060,0,0,53,0,0
LOC_Os07g46070,0,0,0,0,0
LOC_Os07g46080,0,0,0,0,0
LOC_Os07g46090,0,0,0,0,0
LOC_Os07g46100,0,0,0,0,0
LOC_Os07g46110,0,0,0,0,0
LOC_Os07g46120,0,0,0,0,0
LOC_Os07g46130,0,0,0,0,0
LOC_Os07g46140,0,0,0,0,0
LOC_Os07g46150,0,0,0,0,0
LOC_Os07g46160,943,524,440,650,1059
LOC_Os07g46170,113,0,28,25,0
LOC_Os07g46180,84,98,181,186,100
LOC_Os07g46190,0,0,0,0,0
LOC_Os07g46200,0,0,0,0,0
LOC_Os07g46210,0,0,0,0,0
LOC_Os07g46220,140,0,67,21,93
LOC_Os07g46230,0,0,0,0,0
LOC_Os07g46240,2,46,0,40,142
LOC_Os07g46250,0,0,0,0,0
LOC_Os07g46260,0,13,0,0,0
LOC_Os07g46270,0,0,0,0,0
LOC_Os07g46280,0,0,0,0,0
LOC_Os07g46300,0,0,0,88,0
LOC_Os07g46310,0,0,0,0,0
LOC_Os07g46315,0,0,0,0,0
LOC_Os07g46320,64,161,143,38,217
LOC_Os07g46330,9996,6627,5544,6614,11125
LOC_Os07g46340,69,92,47,2,127
LOC_Os07g46350,1,57,24,0,0
LOC_Os07g46360,0,0,0,0,0
LOC_Os07g46370,1229,704,583,500,1322
LOC_Os07g46380,0,13,0,71,1
LOC_Os07g46390,0,0,0,24,1
LOC_Os07g46400,0,7,0,0,0
LOC_Os07g46410,2088,1675,993,1098,2096
LOC_Os07g46420,484,347,248,453,750
LOC_Os07g46430,57,123,0,7,0
LOC_Os07g46440,210,0,50,2,0
LOC_Os07g46450,0,2,15,31,5
LOC_Os07g46460,16775,12992,8546,11196,23184
LOC_Os07g46470,0,0,0,0,0
LOC_Os07g46480,0,0,0,0,0
LOC_Os07g46490,0,0,24,0,0
LOC_Os07g46500,69,187,179,53,313
LOC_Os07g46510,0,81,31,3,162
LOC_Os07g46520,1286,1272,1257,1641,3191
LOC_Os07g46530,0,0,0,0,0
LOC_Os07g46540,91,0,5,1,0
LOC_Os07g46550,0,0,0,0,0
LOC_Os07g46555,0,20,30,14,0
LOC_Os07g46560,0,0,0,0,0
LOC_Os07g46570,681,183,290,409,479
LOC_Os07g46580,0,0,0,0,0
LOC_Os07g46590,1592,445,350,578,1291
LOC_Os07g46600,0,0,0,0,16
LOC_Os07g46610,0,0,0,0,0
LOC_Os07g46620,187,7,38,0,67
LOC_Os07g46630,0,0,1,73,0
LOC_Os07g46640,279,75,25,61,214
LOC_Os07g46650,0,0,0,0,0
LOC_Os07g46660,295,134,189,218,424
LOC_Os07g46670,399,372,171,372,455
LOC_Os07g46680,0,0,0,0,0
LOC_Os07g46690,507,261,175,101,245
LOC_Os07g46700,4,101,81,1,144
LOC_Os07g46710,300,70,114,96,182
LOC_Os07g46720,78,0,0,0,0
LOC_Os07g46730,342,121,165,196,179
LOC_Os07g46740,0,0,0,0,0
LOC_Os07g46750,223,230,190,272,226
LOC_Os07g46760,144,36,58,94,235
LOC_Os07g46770,0,0,0,43,0
LOC_Os07g46780,266,151,127,152,399
LOC_Os07g46790,2449,1709,1147,1753,3519
LOC_Os07g46800,0,0,0,0,212
LOC_Os07g46810,0,0,0,0,0
LOC_Os07g46820,0,0,0,0,0
LOC_Os07g46830,0,0,0,0,0
LOC_Os07g46840,0,7,0,0,8
LOC_Os07g46846,0,0,0,0,0
LOC_Os07g46852,0,0,0,0,0
LOC_Os07g46860,0,0,0,0,0
LOC_Os07g46870,0,0,0,0,0
LOC_Os07g46880,0,0,0,0,0
LOC_Os07g46890,0,0,0,0,0
LOC_Os07g46910,0,0,0,0,0
LOC_Os07g46920,0,0,0,0,0
LOC_Os07g46930,0,0,0,0,0
LOC_Os07g46940,0,0,0,0,0
LOC_Os07g46950,0,0,0,0,0
LOC_Os07g46960,0,0,0,0,0
LOC_Os07g46970,0,0,0,0,0
LOC_Os07g46980,0,0,0,0,0
LOC_Os07g46990,49,298,139,115,269
LOC_Os07g47000,0,0,0,0,0
LOC_Os07g47010,0,0,0,0,0
LOC_Os07g47020,0,0,0,0,0
LOC_Os07g47030,432,471,424,272,687
LOC_Os07g47040,152,59,50,5,85
LOC_Os07g47050,0,0,0,0,0
LOC_Os07g47060,0,0,0,0,0
LOC_Os07g47070,0,0,0,0,0
LOC_Os07g47080,0,0,0,0,0
LOC_Os07g47090,154,83,42,22,314
LOC_Os07g47100,0,0,13,33,0
LOC_Os07g47110,0,91,134,240,195
LOC_Os07g47120,0,0,0,0,0
LOC_Os07g47130,0,0,0,0,0
LOC_Os07g47140,36,0,13,0,10
LOC_Os07g47150,0,0,0,0,0
LOC_Os07g47160,0,0,0,0,0
LOC_Os07g47170,0,0,0,0,0
LOC_Os07g47180,375,324,279,317,237
LOC_Os07g47194,0,0,0,0,0
LOC_Os07g47201,21,127,90,150,9
LOC_Os07g47210,0,0,0,0,0
LOC_Os07g47220,0,0,0,0,0
LOC_Os07g47230,0,0,0,0,0
LOC_Os07g47240,0,0,0,0,0
LOC_Os07g47250,0,118,35,39,0
LOC_Os07g47260,106,92,88,47,198
LOC_Os07g47270,128,5,6,101,67
LOC_Os07g47280,0,0,0,0,0
LOC_Os07g47284,106,0,0,6,0
LOC_Os07g47290,105,202,65,260,492
LOC_Os07g47300,0,0,55,22,0
LOC_Os07g47310,0,0,0,0,0
LOC_Os07g47320,0,0,0,0,0
LOC_Os07g47330,0,0,0,0,0
LOC_Os07g47340,109,120,135,50,476
LOC_Os07g47350,178,135,112,162,251
LOC_Os07g47360,623,634,612,734,1369
LOC_Os07g47370,0,0,0,0,0
LOC_Os07g47380,0,1,0,0,0
LOC_Os07g47390,0,0,0,0,0
LOC_Os07g47400,1,39,2,3,39
LOC_Os07g47410,0,0,0,0,0
LOC_Os07g47420,35,0,30,1,1
LOC_Os07g47430,1,1,0,0,2
LOC_Os07g47440,0,0,0,0,0
LOC_Os07g47450,0,0,0,0,0
LOC_Os07g47460,2,0,0,0,0
