,V1,V2,V3,V4
LOC_Os05g41190,178,312,309,489
LOC_Os05g41200,61,38,49,89
LOC_Os05g41210,7245,7622,8088,9417
LOC_Os05g41220,0,0,58,0
LOC_Os05g41230,0,0,0,0
LOC_Os05g41240,401,537,273,538
LOC_Os05g41250,0,0,0,0
LOC_Os05g41270,0,0,0,0
LOC_Os05g41280,0,0,0,0
LOC_Os05g41290,0,0,0,0
LOC_Os05g41300,0,0,0,0
LOC_Os05g41310,0,0,0,0
LOC_Os05g41320,0,0,0,0
LOC_Os05g41330,0,0,0,0
LOC_Os05g41340,0,0,0,0
LOC_Os05g41350,0,0,0,0
LOC_Os05g41370,35,0,0,0
LOC_Os05g41380,0,0,0,0
LOC_Os05g41390,0,0,0,0
LOC_Os05g41400,0,0,0,0
LOC_Os05g41410,0,0,0,0
LOC_Os05g41420,0,0,0,0
LOC_Os05g41430,0,0,0,0
LOC_Os05g41440,714,468,693,1128
LOC_Os05g41450,29.049,0,65.071,71.128
LOC_Os05g41460,10978.951,9278,8145.929,10980.872
LOC_Os05g41470,0,0,0,0
LOC_Os05g41480,495,318,842,236
LOC_Os05g41490,0,0,0,0
LOC_Os05g41500,34,226,111,240
LOC_Os05g41510,2362.965,2304.834,2388.957,2305
LOC_Os05g41520,87.035,209.166,107.043,287
LOC_Os05g41530,224,252,204,123
LOC_Os05g41540,589,272,471,721
LOC_Os05g41550,6234,5949,5696,7579
LOC_Os05g41560,0,0,0,0
LOC_Os05g41570,0,0,0,0
LOC_Os05g41580,25,19,58,64
LOC_Os05g41590,0,0,0,0
LOC_Os05g41610,107,34,0,0
LOC_Os05g41620,128,59,3,39
LOC_Os05g41630,0,0,0,13
LOC_Os05g41640,1784,1213,1692,1129
LOC_Os05g41645,0,0,0,0
LOC_Os05g41660,0,0,0,0
LOC_Os05g41670,44,0,19,0
LOC_Os05g41680,0,0,0,0
LOC_Os05g41690,0,0,0,0
LOC_Os05g41700,0,0,0,0
LOC_Os05g41710,0,0,0,0
LOC_Os05g41720,0,0,0,0
LOC_Os05g41730,0,0,0,0
LOC_Os05g41740,0,0,0,0
LOC_Os05g41750,0,0,0,0
LOC_Os05g41760,0,0,0,0
LOC_Os05g41770,0,0,0,0
LOC_Os05g41780,218,233,152,331
LOC_Os05g41790,0,36,0,0
LOC_Os05g41795,281,78,322,241
LOC_Os05g41800,30,86,0,0
LOC_Os05g41810,23,31,64,12
LOC_Os05g41820,19,0,43,118
LOC_Os05g41830,0,0,0,0
LOC_Os05g41840,0,0,0,0
LOC_Os05g41850,0,0,0,0
LOC_Os05g41860,0,0,0,0
LOC_Os05g41870,0,0,0,0
LOC_Os05g41880,0,0,0,1
LOC_Os05g41890,51,0,0,0
LOC_Os05g41900,3465,3156,3219,2899
LOC_Os05g41910,0,15,0,0
LOC_Os05g41920,0,0,0,0
LOC_Os05g41930,1496,1223,1229,1257
LOC_Os05g41940,87,252.804,128,307
LOC_Os05g41950,0,26,17,66
LOC_Os05g41960,0,0,0,0
LOC_Os05g41970,0,0,0,0
LOC_Os05g41980,0,0,0,0
LOC_Os05g41990,0,0,0,0
LOC_Os05g42000,418.838,131,351,226
LOC_Os05g42010,81.162,203,117,31
LOC_Os05g42020,25,18,0,0
LOC_Os05g42030,0,0,0,0
LOC_Os05g42040,62,53,114,0
LOC_Os05g42060,0,0,0,0
LOC_Os05g42070,0,3,0,0
LOC_Os05g42080,0,0,0,0
LOC_Os05g42100,0,123,0,84
LOC_Os05g42110,209,189,173,219
LOC_Os05g42120,3538,2552,4086,4759
LOC_Os05g42130,0,0,0,0
LOC_Os05g42140,0,38,0,53
LOC_Os05g42150,0,0,0,0
LOC_Os05g42160,0,0,0,0
LOC_Os05g42170,0,0,0,0
LOC_Os05g42180,0,0,0,0
LOC_Os05g42190,208,128,127,440
LOC_Os05g42200,0,48,11,9
LOC_Os05g42210,0,0,0,0
LOC_Os05g42220,8,0,0,0
LOC_Os05g42230,14,77,125,47
LOC_Os05g42240,0,0,0,0
LOC_Os05g42250,0,43,0,54
LOC_Os05g42260,0,0,0,0
LOC_Os05g42270,0,13,0,0
LOC_Os05g42280,0,36,202,9
LOC_Os05g42290,0,0,0,0
LOC_Os05g42300,117,49,0,0
LOC_Os05g42310,0,0,0,0
LOC_Os05g42320,0,0,0,0
LOC_Os05g42330,605,690,530,616
LOC_Os05g42340,0,0,0,0
LOC_Os05g42350,7368,6239,6095,6321
LOC_Os05g42360,0,0,0,0
LOC_Os05g42370,0,0,0,0
LOC_Os05g42380,0,0,0,0
LOC_Os05g42390,0,0,0,0
LOC_Os05g42400,0,0,0,0
LOC_Os05g42410,0,0,0,0
LOC_Os05g42420,0,0,0,0
LOC_Os05g42424,7219.001,9273,7028.98,7381.001
LOC_Os05g42428,0,0,0,0
LOC_Os05g42436,0,0,0,0
LOC_Os05g42444,0,0,0,0
LOC_Os05g42448,0,0,0,0
LOC_Os05g42930,0,0,0,0
LOC_Os05g42940,0,0,0,0
LOC_Os05g42950,0,0,0,0
LOC_Os05g42960,11,2,46,0
LOC_Os05g42970,0,0,0,0
LOC_Os05g42980,0,0,0,0
LOC_Os05g42990,0,0,0,0
LOC_Os05g43000,0,0,0,0
LOC_Os05g43010,0,0,0,0
LOC_Os05g43020,0,0,0,0
LOC_Os05g43030,0,0,0,0
LOC_Os05g43040,624,496,621,1036
LOC_Os05g43050,0,0,0,0
LOC_Os05g43060,953,1003,950,1182
LOC_Os05g43070,0,0,0,0
LOC_Os05g43090,0,0,0,0
LOC_Os05g43100,0,0,0,0
LOC_Os05g43110,0,0,0,0
LOC_Os05g43120,0,4,1,0
LOC_Os05g43130,58,0,0,0
LOC_Os05g43140,1,0,0,0
LOC_Os05g43150,0,0,0,0
LOC_Os05g43170,244,75,351,357
LOC_Os05g43174,0,0,0,0
LOC_Os05g43180,0,0,0,0
LOC_Os05g43190,0,0,0,0
LOC_Os05g43210,0,0,0,0
LOC_Os05g43220,0,0,0,0
LOC_Os05g43230,22,0,108,0
LOC_Os05g43240,3270,5106,3277,5253
LOC_Os05g43252,26328,26000,25266,32429
LOC_Os05g43280,790,993,1189,1132
LOC_Os05g43290,0,0,0,0
LOC_Os05g43300,898,569,695,673
LOC_Os05g43310,116,148,224,47
LOC_Os05g43330,0,0,0,0
LOC_Os05g43340,0,0,0,0
LOC_Os05g43350,0,0,0,0
LOC_Os05g43360,727,564,544,913
LOC_Os05g43374,189,163,88,39
LOC_Os05g43380,10,377,266,54
LOC_Os05g43390,0,0,0,0
LOC_Os05g43400,0,0,0,0
LOC_Os05g43410,0,0,0,0
LOC_Os05g43420,0,0,0,0
LOC_Os05g43440,76,10,43,27
LOC_Os05g43450,119,104,163,351
LOC_Os05g43460,928,1270,1037,1108
LOC_Os05g43470,39,0,24,38
LOC_Os05g43480,125,131,132,32
LOC_Os05g43490,70,292,30,36
LOC_Os05g43510,0,0,0,0
LOC_Os05g43520,85,226,471,122
LOC_Os05g43530,44,0,28,33
LOC_Os05g43540,399,249,403,689
LOC_Os05g43550,0,0,0,0
LOC_Os05g43560,68,170,30,72
LOC_Os05g43570,1002,626,488,828
LOC_Os05g43576,7,0,7,71
LOC_Os05g43582,21,20,73,0
LOC_Os05g43590,0,0,0,0
LOC_Os05g43595,0,0,0,0
LOC_Os05g43600,0,0,0,0
LOC_Os05g43610,0,0,0,0
LOC_Os05g43630,0,0,0,0
LOC_Os05g43640,0,0,0,0
LOC_Os05g43650,50,53,155,66
LOC_Os05g43660,11,0,0,0
LOC_Os05g43670,20,0,12,0
LOC_Os05g43680,83,126,112,67
LOC_Os05g43690,1,7,38,86
LOC_Os05g43700,0,0,0,0
LOC_Os05g43720,0,0,0,0
LOC_Os05g43730,0,0,0,0
LOC_Os05g43740,0,0,0,0
LOC_Os05g43750,0,0,0,0
LOC_Os05g43760,362,272,531,619
LOC_Os05g43770,1,0,0,70
LOC_Os05g43780,6,0,0,0
LOC_Os05g43790,132,168,315,179
LOC_Os05g43800,0,0,0,0
LOC_Os05g43810,0,0,0,0
LOC_Os05g43820,0,0,0,0
LOC_Os05g43830,1615,1368,1440,1608
LOC_Os05g43840,167,140,188,109
LOC_Os05g43850,609,732,636,816
LOC_Os05g43860,0,0,0,0
LOC_Os05g43870,0,0,0,0
LOC_Os05g43880,0,0,0,0
LOC_Os05g43890,0,0,0,0
LOC_Os05g43895,0,0,0,0
LOC_Os05g43900,0,0,0,0
LOC_Os05g43910,49,0,0,0
LOC_Os05g43920,287,356,247,214
LOC_Os05g43930,0,0,0,0
LOC_Os05g43940,0,0,0,0
LOC_Os05g43950,81,118,182,296
LOC_Os05g43960,0,0,0,0
LOC_Os05g43970,0,0,1,44
LOC_Os05g43990,0,0,0,0
LOC_Os05g44000,0,0,0,0
LOC_Os05g44010,0,0,0,0
LOC_Os05g44020,100,51,132,72
LOC_Os05g44030,0,0,0,0
LOC_Os05g44050,2577,1789,2037,2499
LOC_Os05g44060,0,34,0,0
LOC_Os05g44070,0,0,0,0
LOC_Os05g44080,71,0,97,231
LOC_Os05g44090,0,0,21,0
LOC_Os05g44100,205,88,96,306
LOC_Os05g44110,0,0,0,0
LOC_Os05g44120,0,0,0,0
LOC_Os05g44130,345,351,167,528
LOC_Os05g44140,0,0,0,0
LOC_Os05g44150,0,0,0,0
LOC_Os05g44160,53,22,123,18
LOC_Os05g44170,177,77,62,154
LOC_Os05g44180,0,0,37,0
LOC_Os05g44190,0,24,0,0
LOC_Os05g44200,0,0,0,0
LOC_Os05g44210,4410,3913,4359,3824
LOC_Os05g44220,0,0,0,0
LOC_Os05g44230,0,0,0,0
LOC_Os05g44240,0,0,0,0
LOC_Os05g44250,0,0,0,0
LOC_Os05g44260,0,0,0,0
LOC_Os05g44270,487,312,257,666
LOC_Os05g44280,0,0,0,0
LOC_Os05g44290,241,119,97,84
LOC_Os05g44300,223,57,16,90
LOC_Os05g44310,1069,1148,1128,1351
LOC_Os05g44320,110,167,117,228
LOC_Os05g44330,0,0,60,0
LOC_Os05g44340,282,129,273,133
LOC_Os05g44350,36,0,20,34
LOC_Os05g44360,277,403,506,630
LOC_Os05g44370,0,0,0,0
LOC_Os05g44380,137,37,96,82
LOC_Os05g44390,54,146,50,0
LOC_Os05g44400,0,0,11,8
LOC_Os05g44410,0,0,0,0
LOC_Os05g44420,21,59,0,0
LOC_Os05g44430,0,0,0,0
LOC_Os05g44440,0,0,0,0
LOC_Os05g44450,0,0,0,0
LOC_Os05g44460,0,0,0,0
LOC_Os05g44470,0,0,0,0
LOC_Os05g44480,0,0,0,0
LOC_Os05g44490,0,0,0,0
LOC_Os05g44500,0,0,0,0
LOC_Os05g44510,0,0,0,0
LOC_Os05g44520,0,0,0,0
LOC_Os05g44530,0,0,0,0
LOC_Os05g44540,0,0,0,0
LOC_Os05g44550,0,0,0,0
LOC_Os05g44560,3487,2348,2223,4630
LOC_Os05g44570,4087,3838,3675,7152
LOC_Os05g44580,0,14,0,33
LOC_Os05g44590,48,0,9,21
LOC_Os05g44600,50,0,0,0
LOC_Os05g44610,0,19,1,81
LOC_Os05g44620,0,0,0,0
LOC_Os05g44630,0,0,0,0
LOC_Os05g44640,0,0,0,0
LOC_Os05g44650,0,0,0,0
LOC_Os05g44660,0,0,0,0
LOC_Os05g44670,0,0,0,0
LOC_Os05g44680,0,0,0,0
LOC_Os05g44690,0,0,0,0
LOC_Os05g44700,0,0,0,0
LOC_Os05g44710,0,0,0,0
LOC_Os05g44720,0,0,0,0
LOC_Os05g44730,0,0,0,0
LOC_Os05g44740,0,0,0,0
LOC_Os05g44750,0,0,0,0
LOC_Os05g44760,293.447,274,536.944,105
LOC_Os05g44770,112.553,0,32.056,0
LOC_Os05g44780,0,0,0,0
LOC_Os05g44786,0,0,0,0
LOC_Os05g44792,0,0,0,0
LOC_Os05g44800,0,33,0,28
LOC_Os05g44810,0,0,0,0
LOC_Os05g44820,0,0,0,0
LOC_Os05g44830,0,0,0,0
LOC_Os05g44840,0,0,0,0
LOC_Os05g44850,0,0,0,0
LOC_Os05g44860,0,0,0,0
LOC_Os05g44870,0,0,0,0
LOC_Os05g44880,0,0,0,0
LOC_Os05g44890,0,0,0,0
LOC_Os05g44900,4001,2935,2970,3883
LOC_Os05g44910,408,378,483,579
LOC_Os05g44916,20,154,126,105
LOC_Os05g44922,164,376,265,146
LOC_Os05g44930,0,0,0,0
LOC_Os05g44940,0,0,0,0
LOC_Os05g44950,0,0,0,0
LOC_Os05g44960,0,0,0,0
LOC_Os05g44970,0,0,0,0
LOC_Os05g44980,0,0,0,0
LOC_Os05g44990,0,0,0,0
LOC_Os05g45000,0,0,0,0
LOC_Os05g45010,0,0,0,0
LOC_Os05g45020,0,0,26,0
LOC_Os05g45030,257,37,247,25
LOC_Os05g45040,96,10,23,12
LOC_Os05g45050,3,0,0,42
LOC_Os05g45060,21,0,0,24
LOC_Os05g45070,0,0,0,0
LOC_Os05g45080,1039,995,976,1094
LOC_Os05g45090,0,0,0,0
LOC_Os05g45100,0,0,0,0
LOC_Os05g45110,0,0,0,0
LOC_Os05g45120,0,0,0,0
LOC_Os05g45130,0,0,0,0
LOC_Os05g45140,0,0,0,0
LOC_Os05g45150,0,0,0,0
LOC_Os05g45160,0,0,0,0
LOC_Os05g45170,0,0,0,0
LOC_Os05g45180,0,0,0,0
LOC_Os05g45200,0,0,0,0
LOC_Os05g45210,130,71,323,170
LOC_Os05g45220,136,165,4,116
LOC_Os05g45230,0,0,0,0
LOC_Os05g45240,0,0,0,0
LOC_Os05g45250,0,0,0,0
LOC_Os05g45260,0,0,0,0
LOC_Os05g45270,80,126,52,66
LOC_Os05g45280,331,286,55,187
LOC_Os05g45290,0,0,0,0
LOC_Os05g45300,613,357,387,228
LOC_Os05g45310,79,111,154,162
LOC_Os05g45320,76,121,141,1
LOC_Os05g45330,0,0,0,0
LOC_Os05g45340,0,0,0,0
LOC_Os05g45350,403,344,440,601.001
LOC_Os05g45360,0,0,0,0
LOC_Os05g45370,0,0,0,0
LOC_Os05g45380,0,0,0,0
LOC_Os05g45390,0,0,0,0
LOC_Os05g45400,1530,1543,1730,1638
LOC_Os05g45410,46,0,0,9
LOC_Os05g45420,1904,1926,2049,2583
LOC_Os05g45430,0,0,0,0
LOC_Os05g45440,495,419,263,425
LOC_Os05g45450,280,381,267,362
LOC_Os05g45460,0,0,0,0
LOC_Os05g45470,0,0,0,0
LOC_Os05g45480,0,0,0,0
LOC_Os05g45490,137,190,131,65
LOC_Os05g45500,0,0,0,0
LOC_Os05g45510,0,0,0,91
LOC_Os05g45520,0,0,0,0
LOC_Os05g45530,0,0,0,0
LOC_Os05g45540,0,0,0,0
LOC_Os05g45550,0,0,0,0
LOC_Os05g45560,0,0,0,0
LOC_Os05g45570,0,0,0,0
LOC_Os05g45580,0,0,0,27
LOC_Os05g45590,13,0,0,0
LOC_Os05g45600,0,0,0,0
LOC_Os05g45610,0,0,0,0
LOC_Os05g45620,0,0,0,0
LOC_Os05g45630,0,0,0,0
LOC_Os05g45640,0,0,0,0
LOC_Os05g45650,0,0,0,0
LOC_Os05g45660,3692,4261,3787,3739
LOC_Os05g45670,0,0,0,0
LOC_Os05g45680,0,0,0,0
LOC_Os05g45690,0,0,0,0
LOC_Os05g45700,0,0,0,0
LOC_Os05g45710,827,605,637,675
LOC_Os05g45720,543,319,332,558
LOC_Os05g45730,2272,1618,3136,2280
LOC_Os05g45740,12,14,0,281
LOC_Os05g45750,202,187,150,197
LOC_Os05g45760,31,47,131,47
LOC_Os05g45770,153,335,55,7
LOC_Os05g45779,0,0,0,0
LOC_Os05g45790,0,0,0,0
LOC_Os05g45800,0,0,0,0
LOC_Os05g45810,51,0,27,23
LOC_Os05g45820,0,0,0,0
LOC_Os05g45830,194,34,504,112
LOC_Os05g45840,73,118,0,92
LOC_Os05g45850,278.908,97.527,23.735,51.008
LOC_Os05g45860,0,0,0,0
LOC_Os05g45870,0,0,0,0
LOC_Os05g45875,2,0,0,0
LOC_Os05g45880,0,101,71,0
LOC_Os05g45890,124,159,112,6
LOC_Os05g45900,0,0,0,42
LOC_Os05g45910,0,0,0,0
LOC_Os05g45920,0,0,0,0
LOC_Os05g45930,21,31,49,0
LOC_Os05g45940,0,0,0,0
LOC_Os05g45950,1505,1506,1332,1698
LOC_Os05g45954,0,0,0,0
LOC_Os05g45970,0,0,0,0
LOC_Os05g45980,0,0,0,0
LOC_Os05g45990,44,25,0,5
LOC_Os05g46000,0,1,0,0
LOC_Os05g46010,0,0,0,0
LOC_Os05g46020,0,60,152,0
LOC_Os05g46030,238,332,210,19
LOC_Os05g46040,233,29,185,259
LOC_Os05g46050,0,0,0,0
LOC_Os05g46060,0,0,0,0
LOC_Os05g46070,0,0,0,0
LOC_Os05g46090,0,0,0,0
LOC_Os05g46100,0,0,0,0
LOC_Os05g46110,0,0,0,0
LOC_Os05g46120,0,0,0,0
LOC_Os05g46130,0,0,0,0
LOC_Os05g46140,69.45,147.014,54.48,122
LOC_Os05g46150,0,0,0,0
LOC_Os05g46160,0,0,0,0
LOC_Os05g46170,0,0,2,2
LOC_Os05g46180,0,0,0,0
LOC_Os05g46190,0,0,0,0
LOC_Os05g46200,310,52,42,34
LOC_Os05g46210,30,76,245,298
LOC_Os05g46220,289.576,201.191,80.113,197.271
LOC_Os05g46230,1217.424,851.809,1325.887,1979.729
LOC_Os05g46240,66,98,149,93
LOC_Os05g46250,168,86,185,186
LOC_Os05g46260,155,94,30,89
LOC_Os05g46270,90,165,268,57
LOC_Os05g46280,330,320,187,175
LOC_Os05g46290,92,94,96,110
LOC_Os05g46300,0,0,0,0
LOC_Os05g46310,0,0,0,0
LOC_Os05g46320,27,90,15,166
LOC_Os05g46330,72,217,167,169
LOC_Os05g46340,219,86,48,0
LOC_Os05g46350,0,0,0,0
LOC_Os05g46360,477,216,432,145
LOC_Os05g46370,0,0,0,0
LOC_Os05g46380,0,94,0,0
LOC_Os05g46390,0,0,0,0
LOC_Os05g46395,6,0,0,0
LOC_Os05g46420,501,395,529,333
LOC_Os05g46430,312,300,363,372
LOC_Os05g46440,0,0,0,0
LOC_Os05g46450,1107,803,1276,1199
LOC_Os05g46460,268,184,218,250
LOC_Os05g46470,549,856,1007,380
LOC_Os05g46480,0,0,0,0
LOC_Os05g46490,164,224,254,203
LOC_Os05g46500,6,0,0,0
LOC_Os05g46510,0,0,0,0
LOC_Os05g46520,0,40,3,178
LOC_Os05g46530,0,0,0,0
LOC_Os05g46540,0,0,0,0
LOC_Os05g46550,38,0,0,0
LOC_Os05g46560,577,452,430,585
LOC_Os05g46570,25,17,63,62
LOC_Os05g46580,178,171,211,399
LOC_Os05g46590,0,0,0,0
LOC_Os05g46600,0,0,0,0
LOC_Os05g46610,0,0,0,0
LOC_Os05g46620,2508,2223,2253,2239
LOC_Os05g46630,74,213,100,161
LOC_Os05g46640,0,0,0,0
LOC_Os05g46650,0,0,0,0
LOC_Os05g46660,0,0,0,0
LOC_Os05g46670,0,0,0,0
LOC_Os05g46680,0,0,0,0
LOC_Os05g46690,0,0,0,0
LOC_Os05g46700,0,0,0,0
LOC_Os05g46710,0,0,0,0
LOC_Os05g46720,2147,1710,2087,2084
LOC_Os05g46740,0,0,0,0
LOC_Os05g46750,0,0,0,0
LOC_Os05g46760,18,0,0,0
LOC_Os05g46770,6,0,26,31.179
LOC_Os05g46780,59,73,257,85.821
LOC_Os05g46790,0,0,0,0
LOC_Os05g46800,0,0,0,0
LOC_Os05g46810,0,0,0,0
LOC_Os05g46820,0,0,0,0
LOC_Os05g46830,0,0,0,0
LOC_Os05g46840,0,0,0,0
LOC_Os05g46845,0,0,0,0
LOC_Os05g46860,0,0,0,0
LOC_Os05g46874,0,0,0,0
LOC_Os05g46890,299,223,211,461
LOC_Os05g46900,0,0,0,0
LOC_Os05g46910,0,0,0,0
LOC_Os05g46920,189,70,278,105
LOC_Os05g46930,0,0,0,0
LOC_Os05g46940,0,0,0,0
LOC_Os05g46950,0,0,0,0
LOC_Os05g46954,656,758,842,225
LOC_Os05g47442,121,82,126,246
LOC_Os05g47446,13818,12805,12556,16150
LOC_Os05g47450,0,0,0,0
LOC_Os05g47460,0,0,0,0
LOC_Os05g47470,1176,1521,1120,1349
LOC_Os05g47480,0,0,0,0
LOC_Os05g47490,0,0,0,0
LOC_Os05g47500,0,0,0,0
LOC_Os05g47510,20,0,0,0
LOC_Os05g47520,0,0,0,0
LOC_Os05g47530,89,85,55,63
LOC_Os05g47540,10950,9131,8611,9726
LOC_Os05g47545,0,0,0,0
LOC_Os05g47550,1565,1154,1220,1287
LOC_Os05g47560,552,826,915,927
LOC_Os05g47580,0,0,0,0
LOC_Os05g47590,0,0,0,0
LOC_Os05g47600,0,0,0,0
LOC_Os05g47610,0,0,0,0
LOC_Os05g47620,0,0,0,0
LOC_Os05g47630,45,21,0,183
LOC_Os05g47640,1825,2219,1822,2653
LOC_Os05g47650,61,0,19,50
LOC_Os05g47660,0,0,0,0
LOC_Os05g47670,91,114,39,34
LOC_Os05g47680,0,0,0,0
LOC_Os05g47690,16,13,0,0
LOC_Os05g47700,100,56,121,176
LOC_Os05g47710,0,0,0,0
LOC_Os05g47720,0,0,0,0
LOC_Os05g47730,0,0,0,0
LOC_Os05g47740,0,0,0,0
LOC_Os05g47750,0,0,0,0
LOC_Os05g47770,0,0,0,0
LOC_Os05g47780,54,4,49,108
LOC_Os05g47790,35,0,162,99
LOC_Os05g47810,5,23,12,14
LOC_Os05g47820,0,0,0,0
LOC_Os05g47830,130,51,107,229
LOC_Os05g47840,783,524,584,328
LOC_Os05g47850,114,76,196,140
LOC_Os05g47860,57,0,0,0
LOC_Os05g47870,0,0,0,0
LOC_Os05g47880,0,0,0,0
LOC_Os05g47890,320,98,226,453
LOC_Os05g47900,64,74,0,0
LOC_Os05g47910,0,0,0,0
LOC_Os05g47920,0,0,0,0
LOC_Os05g47930,580,610,824,986
LOC_Os05g47940,0,0,0,0
LOC_Os05g47950,0,0,0,0
LOC_Os05g47960,0,0,48,0
LOC_Os05g47970,0,0,0,0
LOC_Os05g47980,3551,3063,3748,3657
LOC_Os05g48000,0,0,0,0
LOC_Os05g48010,0,0,0,33
LOC_Os05g48020,134,17,3,115
LOC_Os05g48030,166,84,104,102
LOC_Os05g48040,80,198,109,281
LOC_Os05g48050,43,35,32,133
LOC_Os05g48060,716,831,803,591
LOC_Os05g48070,112,192,290,253
LOC_Os05g48090,0,0,0,0
LOC_Os05g48100,0,0,0,0
LOC_Os05g48110,0,0,0,0
LOC_Os05g48120,0,0,0,0
LOC_Os05g48130,0,0,0,0
LOC_Os05g48140,0,0,0,0
LOC_Os05g48150,0,0,2,6
LOC_Os05g48160,546,337,282,259
LOC_Os05g48170,0,0,0,0
LOC_Os05g48180,0,0,0,0
LOC_Os05g48190,0,0,0,0
LOC_Os05g48200,0,0,0,0
LOC_Os05g48210,21,8,0,23
LOC_Os05g48220,593,490.997,626.336,506
LOC_Os05g48230,109,75,76,125
LOC_Os05g48240,1024,1336,1082,1168
LOC_Os05g48250,0,0,0,0
LOC_Os05g48260,1,0,0,0
LOC_Os05g48270,2,0,0,0
LOC_Os05g48280,129,235,175,53
LOC_Os05g48290,212,119,506,491
LOC_Os05g48300,0,0,0,0
LOC_Os05g48310,800,608.003,687.664,674
LOC_Os05g48320,381,476,694,791.142
LOC_Os05g48330,0,0,0,0
LOC_Os05g48340,103,119,166,106
LOC_Os05g48350,0,0,0,0
LOC_Os05g48360,55,0,97,172
LOC_Os05g48370,34,236,81,152
LOC_Os05g48380,374,301,305,288
LOC_Os05g48390,928,1310,1416,1283
LOC_Os05g48400,0,0,0,0
LOC_Os05g48410,85,147,156,43
LOC_Os05g48416,0,0,0,0
LOC_Os05g48422,231,413,123,228
LOC_Os05g48430,0,0,0,0
LOC_Os05g48440,0,0,0,0
LOC_Os05g48450,310,378,309,359.008
LOC_Os05g48470,0,0,0,0
LOC_Os05g48480,0,0,0,0
LOC_Os05g48489,0,0,0,0
LOC_Os05g48500,378,576,695,836
LOC_Os05g48510,167,37,291,188
LOC_Os05g48520,0,0,0,0
LOC_Os05g48530,0,0,0,0
LOC_Os05g48540,0,0,0,0
LOC_Os05g48550,0,0,0,0
LOC_Os05g48560,0,0,0,0
LOC_Os05g48570,0,0,0,0
LOC_Os05g48580,0,0,0,0
LOC_Os05g48590,476,307,428,1096
LOC_Os05g48600,139,219,41,38
LOC_Os05g48610,69,64,108,135
LOC_Os05g48620,754,701,491,465
LOC_Os05g48630,1661,1418,2576,1349
LOC_Os05g48640,0,0,0,0
LOC_Os05g48650,76,170,204,81
LOC_Os05g48660,41,0,0,2
LOC_Os05g48670,0,3,0,15
LOC_Os05g48680,0,0,0,0
LOC_Os05g48690,651,545,645,523
LOC_Os05g48700,40,0,38,0
LOC_Os05g48710,0,0,0,0
LOC_Os05g48720,0,0,0,0
LOC_Os05g48730,0,0,0,0
LOC_Os05g48740,0,0,0,0
LOC_Os05g48750,489,358,527,193
LOC_Os05g48760,856,615,764,845
LOC_Os05g48770,0,0,27,0
LOC_Os05g48780,0,0,0,0
LOC_Os05g48790,310,85,535,235
LOC_Os05g48800,1104,1158,987,880
LOC_Os05g48810,124,47,99,146
LOC_Os05g48820,2102,1650,1191,2705
LOC_Os05g48830,0,0,0,0
LOC_Os05g48840,0,0,0,0
LOC_Os05g48850,0,0,60,0
LOC_Os05g48855,474,671,463,593
LOC_Os05g48860,0,29,0,0
LOC_Os05g48870,457,118,296,416
LOC_Os05g48880,0,25,0,0
LOC_Os05g48890,14,56,0,12
LOC_Os05g48900,43,111,52,218
LOC_Os05g48910,0,0,0,0
LOC_Os05g48920,0,0,0,0
LOC_Os05g48930,169,109,412,379
LOC_Os05g48940,111,86,163,297
LOC_Os05g48950,63,63,262,122
LOC_Os05g48960,2400,2815,2834,3397
LOC_Os05g48970,18,60,56,0
LOC_Os05g48980,84,34,36,193
LOC_Os05g48990,0,0,0,0
LOC_Os05g49000,0,0,0,0
LOC_Os05g49010,0,0,0,0
LOC_Os05g49020,412,137,207,277
LOC_Os05g49030,844,414,590,851
LOC_Os05g49040,0,0,0,0
LOC_Os05g49050,304,263,223,310
LOC_Os05g49060,0,0,0,0
LOC_Os05g49070,220.893,208,128,589
LOC_Os05g49080,31,167,72,58
LOC_Os05g49090,0,0,0,0
LOC_Os05g49100,0,0,0,0
LOC_Os05g49110,143.26,13.814,146.399,248.408
LOC_Os05g49120,28,0,0,0
LOC_Os05g49130,0,0,0,0
LOC_Os05g49140,226,356,223,267
LOC_Os05g49150,391,202,360,471
LOC_Os05g49160,393,220,489,374
LOC_Os05g49164,0,0,0,0
LOC_Os05g49170,245,538,463,276
LOC_Os05g49180,889.001,1475.934,677,1055
LOC_Os05g49200,3235,3385,3112,3609
LOC_Os05g49210,0,0,0,0
LOC_Os05g49220,59,31,69,22
LOC_Os05g49230,305,222,74,140
LOC_Os05g49240,13040,11039,10786,6775
LOC_Os05g49250,39,121,1,82
LOC_Os05g49260,0,0,0,0
LOC_Os05g49270,34,121,35,4
LOC_Os05g49280,0,0,0,0
LOC_Os05g49290,327,344,215,412
LOC_Os05g49300,34,0,0,0
LOC_Os05g49310,0,0,0,0
LOC_Os05g49320,0,0,0,0
LOC_Os05g49330,0,0,0,0
LOC_Os05g49340,0,0,0,0
LOC_Os05g49350,126,48,174,98
LOC_Os05g49360,0,0,0,0
LOC_Os05g49370,0,47,8,0
LOC_Os05g49380,234,368,169,130
LOC_Os05g49390,0,0,0,0
LOC_Os05g49400,0,0,0,0
LOC_Os05g49410,4,83,0,52
LOC_Os05g49420,107,154,79,77
LOC_Os05g49430,0,0,0,0
LOC_Os05g49440,0,0,0,0
LOC_Os05g49450,0,0,0,0
LOC_Os05g49460,0,0,0,0
LOC_Os05g49470,0,29,0,0
