CHLOR630s_M,chlorophyllide-a:NADP+ oxidoreductase (photon630),0.8377 h_s0 + 0.8377 nadph_s0 + 0.8377 pchlda_s0 + 0.8377 photon630_u0 --> 0.8377 chlda_s0 + 0.8377 nadp_s0,"{'charge': 0.8377000000000002, 'X': -0.8377, 'H': 0.8376999999999946, 'N': -4.440892098500626e-16, 'O': -8.881784197001252e-16}",,,,
CHLOR650s_M,chlorophyllide-a:NADP+ oxidoreductase (photon650),h_s0 + nadph_s0 + pchlda_s0 + photon650_u0 --> chlda_s0 + nadp_s0,"{'charge': 1.0, 'X': -1.0, 'H': 1.0}",,,,
CHLOR670s_M,chlorophyllide-a:NADP+ oxidoreductase (photon670),0.4324 h_s0 + 0.4324 nadph_s0 + 0.4324 pchlda_s0 + 0.4324 photon670_u0 --> 0.4324 chlda_s0 + 0.4324 nadp_s0,"{'charge': 0.4323999999999998, 'X': -0.4324, 'H': 0.43240000000000123}",,,,
CHLOR690s_M,chlorophyllide-a:NADP+ oxidoreductase (photon690),0.1455 h_s0 + 0.1455 nadph_s0 + 0.1455 pchlda_s0 + 0.1455 photon690_u0 --> 0.1455 chlda_s0 + 0.1455 nadp_s0,"{'charge': 0.14550000000000005, 'X': -0.1455, 'H': 0.1454999999999993, 'N': 1.1102230246251565e-16, 'O': -1.1102230246251565e-16}",,,,
DVCHLOR430s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon430),0.56582 dvpchlda_s0 + 0.56582 h_s0 + 0.56582 nadph_s0 + 0.56582 photon430_u0 --> 0.56582 chlda_s0 + 0.56582 nadp_s0,"{'charge': 0.56582, 'X': -0.56582, 'H': 1.697459999999996, 'N': 4.440892098500626e-16, 'O': -4.440892098500626e-16}",,,,
DVCHLOR450s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon450),0.8139 dvpchlda_s0 + 0.8139 h_s0 + 0.8139 nadph_s0 + 0.8139 photon450_u0 --> 0.8139 chlda_s0 + 0.8139 nadp_s0,"{'charge': 0.8138999999999997, 'X': -0.8139, 'H': 2.441700000000001, 'C': -3.552713678800501e-15, 'N': -4.440892098500626e-16}",,,,
DVCHLOR470s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon470),0.4478 dvpchlda_s0 + 0.4478 h_s0 + 0.4478 nadph_s0 + 0.4478 photon470_u0 --> 0.4478 chlda_s0 + 0.4478 nadp_s0,"{'charge': 0.4478, 'X': -0.4478, 'H': 1.3434000000000026}",,,,
DVCHLOR490s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon490),0.184 dvpchlda_s0 + 0.184 h_s0 + 0.184 nadph_s0 + 0.184 photon490_u0 --> 0.184 chlda_s0 + 0.184 nadp_s0,"{'charge': 0.184, 'X': -0.184, 'H': 0.5519999999999987, 'C': 8.881784197001252e-16}",,,,
DVCHLOR510s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon510),0.1382 dvpchlda_s0 + 0.1382 h_s0 + 0.1382 nadph_s0 + 0.1382 photon510_u0 --> 0.1382 chlda_s0 + 0.1382 nadp_s0,"{'charge': 0.1382, 'X': -0.1382, 'H': 0.41460000000000097, 'N': -1.1102230246251565e-16, 'O': 1.1102230246251565e-16}",,,,
DVCHLOR530s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon530),0.208 dvpchlda_s0 + 0.208 h_s0 + 0.208 nadph_s0 + 0.208 photon530_u0 --> 0.208 chlda_s0 + 0.208 nadp_s0,"{'charge': 0.20800000000000005, 'X': -0.208, 'H': 0.6240000000000006, 'C': -8.881784197001252e-16, 'N': 1.1102230246251565e-16, 'O': -4.440892098500626e-16}",,,,
DVCHLOR550s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon550),0.24811 dvpchlda_s0 + 0.24811 h_s0 + 0.24811 nadph_s0 + 0.24811 photon550_u0 --> 0.24811 chlda_s0 + 0.24811 nadp_s0,"{'charge': 0.2481099999999999, 'X': -0.24811, 'H': 0.7443300000000015, 'N': -2.220446049250313e-16, 'O': 2.220446049250313e-16}",,,,
DVCHLOR570s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon570),0.3014 dvpchlda_s0 + 0.3014 h_s0 + 0.3014 nadph_s0 + 0.3014 photon570_u0 --> 0.3014 chlda_s0 + 0.3014 nadp_s0,"{'charge': 0.3014000000000001, 'X': -0.3014, 'H': 0.9042000000000012, 'O': -4.440892098500626e-16}",,,,
DVCHLOR590s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon590),0.3447 dvpchlda_s0 + 0.3447 h_s0 + 0.3447 nadph_s0 + 0.3447 photon590_u0 --> 0.3447 chlda_s0 + 0.3447 nadp_s0,"{'charge': 0.3447, 'X': -0.3447, 'H': 1.0340999999999987, 'O': 4.440892098500626e-16}",,,,
DVCHLOR610s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon610),0.5565 dvpchlda_s0 + 0.5565 h_s0 + 0.5565 nadph_s0 + 0.5565 photon610_u0 --> 0.5565 chlda_s0 + 0.5565 nadp_s0,"{'charge': 0.5564999999999998, 'X': -0.5565, 'H': 1.6694999999999993, 'O': 8.881784197001252e-16}",,,,
DVCHLOR630s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon630),0.8377 dvpchlda_s0 + 0.8377 h_s0 + 0.8377 nadph_s0 + 0.8377 photon630_u0 --> 0.8377 chlda_s0 + 0.8377 nadp_s0,"{'charge': 0.8377000000000002, 'X': -0.8377, 'H': 2.513099999999998, 'N': -4.440892098500626e-16, 'O': -8.881784197001252e-16}",,,,
DVCHLOR650s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon650),dvpchlda_s0 + h_s0 + nadph_s0 + photon650_u0 --> chlda_s0 + nadp_s0,"{'charge': 1.0, 'X': -1.0, 'H': 3.0}",,,,
DVCHLOR670s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon670),0.4324 dvpchlda_s0 + 0.4324 h_s0 + 0.4324 nadph_s0 + 0.4324 photon670_u0 --> 0.4324 chlda_s0 + 0.4324 nadp_s0,"{'charge': 0.4323999999999998, 'X': -0.4324, 'H': 1.2972000000000001}",,,,
DVCHLOR690s_M,divinyl chlorophyllide-a:NADP+ oxidoreductase (photon690),0.1455 dvpchlda_s0 + 0.1455 h_s0 + 0.1455 nadph_s0 + 0.1455 photon690_u0 --> 0.1455 chlda_s0 + 0.1455 nadp_s0,"{'charge': 0.14550000000000005, 'X': -0.1455, 'H': 0.43649999999999967, 'N': 1.1102230246251565e-16, 'O': -1.1102230246251565e-16}",,,,
CPPPGOs_M,Coproporphyrinogen oxidase,cpppg3_s0 + 2.0 h_s0 + o2_s0 --> 2.0 co2_s0 + 2.0 h2o_s0 + pppg9_s0,{},,,,
PPPGOs_M,Protoporphyrinogen oxidase,3.0 o2_s0 + pppg9_s0 --> 3.0 h2o2_s0 + ppp9_s0,{},,,,
MPMTs_M,Magnesium-protoporphyrin O-methyltransferase,amet_s0 + mppp9_s0 <=> ahcys_s0 + h_s0 + mppp9me_s0,"{'charge': 1.0, 'H': 1.0}",model.reactions.CNDNG5Gc.add_metabolites({‘h_s’: -1}),,,
UPP1Ss_M,"uroporphyrinogen I synthase, spontaneous",hmbil_s0 --> h2o_s0 + uppg1_s0,{},,,,
UPPDC1s_M,Uroporphyrinogen decarboxylase,4.0 h_s0 + uppg3_s0 --> 4.0 co2_s0 + cpppg3_s0,{},,,,
UPPDC2s_M,uroporphyrinogen decarboxylase (uroporphyrinogen I),4.0 h_s0 + uppg1_s0 --> 4.0 co2_s0 + cpppg1_s0,{},,,,
CPP1Os_M,coproporphyrinogen I oxidase,cpppg1_s0 + nadp_s0 <=> cpp1_s0 + 5.0 h_s0 + nadph_s0,{'charge': 4.0},,,,
MGCHLs_M,Magnesium chelatase,atp_s0 + h2o_s0 + mg2_s0 + ppp9_s0 --> adp_s0 + h_s0 + mppp9_s0 + pi_s0,"{'charge': -2.0, 'H': -2.0}",model.reactions.CNDNG5Gc.add_metabolites({‘h_s’: 2}),,,
DVCHLDRs_M,divinyl chlorophyllide a 8-vinyl-reductase,dvchlda_s0 + h_s0 + nadph_s0 <=> chlda_s0 + nadp_s0,{},,,,
DVPCHLDRs_M,divinylprotochlorophyllide vinyl-reductase,dvpchlda_s0 + h_s0 + nadph_s0 <=> nadp_s0 + pchlda_s0,{},,,,
FCRs_M,Ferric-chelate reductase,2.0 fe2_s0 + h_s0 + nad_s0 <=> 2.0 fe3_s0 + nadh_s0,{},,,,
FERO_M,ferroxidase,4.0 fe2_s0 + 4.0 h_s0 + o2_s0 --> 4.0 fe3_s0 + 2.0 h2o_s0,{},,,,
DHNCOASs_M,"1,4-dihydroxy-2-naphthoyl-CoA synthase ",2sbzcoa_s0 --> dhncoa_s0 + h2o_s0,"{'charge': 1.0, 'H': 1.0}",model.reactions.DHNCOASs.add_metabolites({‘h_s’: -1}),*validated using Metacyc,,
DHNCOAHs_M,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase",dhncoa_s0 + h2o_s0 --> coa_s0 + dhn_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.DHNCOAHs.add_metabolites({‘h_s’: 1}),*validated using Metacyc,,
ICHORMs_M,Isochorismate mutase,chor_s0 <=> ichor_s0,{},,,,
2SBZCOALs_M,o-succinylbenzoate-CoA ligase,2sbz_s0 + atp_s0 + coa_s0 --> 2sbzcoa_s0 + amp_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.2SBZCOALs.add_metabolites({‘h_s’: 1}),*validated using Metacyc,,
SBZSs_M,o-succinylbenzoate synthase,sephchc_s0 --> 2sbz_s0 + h2o_s0,{},,,,
DHNPPTs_M,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",dhn_s0 + pdp_s0 --> co2_s0 + pnq_s0 + ppi_s0,{'H': -2.0},model.reactions.DHNPPTs.add_metabolites({‘h_s’:2}),,,
DMPPTs_M,demethylphylloquinone phytyltransferase,amet_s0 + pnq_s0 --> ahcys_s0 + pqnne_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.DMPPTs.add_metabolites({‘h_s’: 1}),,,
DHNOPTs_M,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",dhn_s0 + octdp_s0 --> co2_s0 + dmq_s0 + ppi_s0,{'H': -2.0},model.reactions.DHNOPTs.add_metabolites({‘h_s’: 2}),,,
DMPQMTs_M,demethylphylloquinone methyltransferase,amet_s0 + dmq_s0 --> ahcys_s0 + mnqnne_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.DMPQMTs.add_metabolites({‘h_s’: 1}),,,
SEPHCHCSs_M,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase ,akg_s0 + h_s0 + ichor_s0 --> co2_s0 + sephhc_s0,{},,,,
SEPHHCSs_M,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",sephhc_s0 --> pyr_s0 + sephchc_s0,{},,,,
MPQMTs_M,2-methyl-6-phytylquinol methyltransferase,amet_s0 + mpq_s0 --> ahcys_s0 + dmpq_s0 + h_s0,{},,,,
TMTDs_M,delta-tocopherol methyltransferase,amet_s0 + dvite_s0 --> ahcys_s0 + bvite_s0 + h_s0,{},,,,
TMTBs_M,Tocopherol O-methyltransferase,amet_s0 + bvite_s0 --> ahcys_s0 + avite1_s0 + h_s0,{},,,,
HPTs_M,phytyl-diphosphate:homogentisate phytyltransferase (decarboxylating),hgentis_s0 + pdp_s0 --> co2_s0 + mpq_s0 + ppi_s0,{},,,,
FRDPFTs_M,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase",frdp_s0 + 5.0 ipdp_s0 --> octdp_s0 + 5.0 ppi_s0,"{'charge': -5.0, 'H': -5.0}",model.reactions.DMPPTs.add_metabolites({‘h_s’: 5}),,,
OCTDPOTs_M,(E)-octaprenyl-diphosphate:isopentenyl-diphosphate octaprenyltranstransferase,ipdp_s0 + octdp_s0 --> npdp_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.DMPPTs.add_metabolites({‘h_s’: 1}),,,
HGENTISSTs_M,homogentisate solanesyltransferase,hgentis_s0 + npdp_s0 --> co2_s0 + msbq_s0 + ppi_s0,{},,,,
MSBQMTs_M,MPBQ/MSBQ methyltransferase,amet_s0 + msbq_s0 --> ahcys_s0 + plast_s0,"{'charge': -1.0, 'H': -3.0}",,*from metacyc,"S-adenosyl-L-methionine + 2-methyl-6-all-trans-nonaprenyl-1,4-benzoquinol → S-adenosyl-L-homocysteine + plastoquinol-9 + H+",
TYCGs_M,tocopherol cyclase,dmpq_s0 --> yvite_s0,{},,,,
TYCDs_M,tocopherol cyclase,mpq_s0 --> dvite_s0,{},,,,
HMGCOARc_M,Hydroxymethylglutaryl-CoA reductase (NADPH),coa_c0 + mev-R_c0 + 2.0 nadp_c0 <=> h_c0 + hmgcoa_c0 + 2.0 nadph_c0,{},,,,
HMGCOARyc_M,Hydroxymethylglutaryl-CoA reductase (NADH),coa_c0 + mev-R_c0 + 2.0 nad_c0 <=> h_c0 + hmgcoa_c0 + 2.0 nadh_c0,{},,,,
MEVKc_M,Mevalonate kinase,atp_c0 + mev-R_c0 --> 5pmev_c0 + adp_c0 + h_c0,{},,,,
PMEVKc_M,Phosphomevalonate kinase,5pmev_c0 + atp_c0 --> 5dpmev_c0 + adp_c0,{'H': 2.0},model.metabolites.get_by_id(‘C6H10O10P2_c’).formula = ‘C6H10O10P2’,,,
DPMVDc_M,Diphosphomevalonate decarboxylase,5dpmev_c0 + atp_c0 --> adp_c0 + co2_c0 + ipdp_c0 + pi_c0,{'H': -2.0},,,,
IPDDIc_M,"Isopentenyl-diphosphate delta-isomerase, cytosolic",ipdp_c0 <=> dmpp_c0,{},,,,
IPDDIs_M,"Isopentenyl-diphosphate delta-isomerase, plastidic",ipdp_s0 <=> dmpp_s0,{},,,,
DXPRIis_M,1-deoxy-D-xylulose-5-phosphate reductoisomerase ,dxyl5p_s0 + h_s0 + nadph_s0 --> 2me4p_s0 + nadp_s0,{},,,,
IPDPS2s_M,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp, nadph)",h2mb4p_s0 + h_s0 + nadh_s0 --> h2o_s0 + ipdp_s0 + nad_s0,{},,,,
IPDPS1s_M,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp, nadh)",h2mb4p_s0 + h_s0 + nadph_s0 --> h2o_s0 + ipdp_s0 + nadp_s0,{},,,,
DMPPS2s_M,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp, nadph)",h2mb4p_s0 + h_s0 + nadh_s0 --> dmpp_s0 + h2o_s0 + nad_s0,{},,,,
DMPPS1s_M,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp, nadh)",h2mb4p_s0 + h_s0 + nadph_s0 --> dmpp_s0 + h2o_s0 + nadp_s0,{},,,,
MECDPDH5s_M,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase ,2mecdp_s0 + 2.0 fdxrd_s0 + h_s0 --> 2.0 fdxox_s0 + h2mb4p_s0 + h2o_s0,"{'charge': -2.0, 'H': -4.0}",,,,
CDPMEKs_M,4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase,4c2me_s0 + atp_s0 --> 2p4c2me_s0 + adp_s0 + h_s0,{},,,,
MEPCTs_M,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2me4p_s0 + ctp_s0 --> 4c2me_s0 + ppi_s0,{},,,,
MECDPSs_M,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",2p4c2me_s0 --> 2mecdp_s0 + cmp_s0,{},,,,
DMATTs_M,"Dimethylallyltransferase, plastidic",dmpp_s0 + ipdp_s0 --> grdp_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.DMATTs.add_metabolites({‘h_s’:1}),,,
GRTTs_M,"geranyltranstransferase, plastidic",grdp_s0 + ipdp_s0 --> frdp_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.GRTTs.add_metabolites({‘h_s’:1}),,,
FRTTs_M,Farnesyltranstransferase,frdp_s0 + ipdp_s0 --> ggdp_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.FRTTs.add_metabolites({‘h_s’:1}),,,
DMATTc_M,"Dimethylallyltransferase, cytosolic",dmpp_c0 + ipdp_c0 --> grdp_c0 + ppi_c0,{},,,,
GRTTc_M,"geranyltranstransferase, cytosolic",grdp_c0 + ipdp_c0 --> frdp_c0 + ppi_c0,{},,,,
GGDRc_M,geranylgeranyl diphosphate reductase,ggdp_s0 + 3.0 h_s0 + 3.0 nadph_s0 <=> 3.0 nadp_s0 + pdp_s0,{},,,,
LIMSs_M,(4S)-limonene synthase,grdp_s0 --> lim_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.LIMSs.add_metabolites({‘h_s’:1}),,,
PSPPSc_M,Farnesyl-diphosphate farnesyltransferase,2.0 frdp_c0 --> ppi_c0 + psqldp_c0,{},,,,
SQLSc_M,squalene synthase ,h_c0 + nadph_c0 + psqldp_c0 --> nadp_c0 + ppi_c0 + sql_c0,{},,,,
SQLMOc_M,squalene monooxygenase,h_c0 + nadph_c0 + o2_c0 + sql_c0 <=> Ssq23epx_c0 + h2o_c0 + nadp_c0,{},,,,
PRIMARTSc_M,"9-beta-pimara-7,15-diene oxidase",2.0 h_s0 + 3.0 nadph_s0 + 3.0 o2_s0 + primard_s0 --> 3.0 h2o_s0 + 3.0 nadp_s0 + primardt_s0,{'H': -2.0},model.reactions.PRIMARTSc.add_metabolites({‘h_s’:2}),"(-)-9β-pimara-7,15-diene + 3 a reduced [NADPH-hemoprotein reductase] + 3 dioxygen → (-)-9β-pimara-7,15-dien-19-oate + 3 an oxidized [NADPH-hemoprotein reductase] + 4 H2O + H+",,
SCODPSs_M,syn-copalyl-diphosphate synthase,ggdp_s0 --> scodp_s0,{},,,,
PRIMARDSs_M,"syn-pimara-7,15-diene synthase",scodp_s0 --> ppi_s0 + primard_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.PRIMARDSs.add_metabolites({‘h_s’:1}),,,
MOMASys_M,momilactone-A synthase,nadp_s0 + primardt_s0 --> h_s0 + moma_s0 + nadph_s0,"{'charge': 1.0, 'H': -1.0}",model.reactions.PRIMARDSs.add_metabolites({‘h_s’:1}),,,
MOMASs_M,momilactone-A synthase,nad_s0 + primardt_s0 --> h_s0 + moma_s0 + nadh_s0,"{'charge': 1.0, 'H': -1.0}",,,,
STEMSs_M,stemar-13-ene synthase,scodp_s0 --> ppi_s0 + stem_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.STEMSs.add_metabolites({‘h_s’: 1}),,,
STEMOc_M,stemar-13-ene oxidase,nadph_c0 + o2_c0 + stem_c0 --> h2o_c0 + nadp_c0 + stemol_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.STEMOc.add_metabolites({‘h_c’: -1}),,,
P450MO1c_M,cytochrome P450 monooxygenase,nadph_c0 + o2_c0 + stemol_c0 --> h2o_c0 + nadp_c0 + ozln-S_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.P450MO1c.add_metabolites({‘h_c’:- 1}),*reaction balanced based on the ff ref,"Mittal, B., Tulsyan, S., Kumar, S., Mittal, R. D., & Agarwal, G. (2015). Cytochrome P450 in cancer susceptibility and treatment. Advances in clinical chemistry, 71, 77-139.",
ESANDSs_M,ent-sandaracopimaradiene synthase ,ecdp_s0 --> esand_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.ESANDSs.add_metabolites({‘h_s’:-1}),,,
ESANDO1c_M,"ent-cassa-12,15-diene oxidase",esand_c0 + nadph_c0 + o2_c0 --> esandol_c0 + h2o_c0 + nadp_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.ESANDO1c.add_metabolites({‘h_c’:-1}),,,
P450MO4c_M,cytochrome P450 monooxygenase,esandol_c0 + nadph_c0 + o2_c0 --> h2o_c0 + nadp_c0 + ozln-D_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.P450MO4c.add_metabolites({‘h_c’:-1}),,,
P450MO5c_M,cytochrome P450 monooxygenase,esandol_c0 + nadph_c0 + o2_c0 --> h2o_c0 + nadp_c0 + ozln-E_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.P450MO5c.add_metabolites({‘h_c’:-1}),,,
P450MO6c_M,cytochrome P450 monooxygenase,esandol_c0 + nadph_c0 + o2_c0 --> h2o_c0 + nadp_c0 + ozln-F_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.P450MO6c.add_metabolites({‘h_c’:-1}),,,
OZLNDO1c_M,Oryzalexin D oxidase,h_c0 + nadph_c0 + o2_c0 + ozln-D_c0 --> 2.0 h2o_c0 + nadp_c0 + ozln-A_c0,{},,,,
OZLNDO2c_M,Oryzalexin D oxidase,h_c0 + nadph_c0 + o2_c0 + ozln-D_c0 --> 2.0 h2o_c0 + nadp_c0 + ozln-B_c0,{},,,,
OZLNAOc_M,Oryzalexin A oxidase,h_c0 + nadph_c0 + o2_c0 + ozln-A_c0 --> 2.0 h2o_c0 + nadp_c0 + ozln-C_c0,{},,,,
OZLNBOc_M,Oryzalexin B oxidase,h_c0 + nadph_c0 + o2_c0 + ozln-B_c0 --> 2.0 h2o_c0 + nadp_c0 + ozln-C_c0,{},,,,
PRIMADNSs_M,"ent-pimara-8(14),15-diene synthase",ecdp_s0 --> ppi_s0 + primardn_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.PRIMADNSs.add_metabolites({‘h_s’:1}),,,
EIKAURSs_M,ent-isokaurene synthase,ecdp_s0 --> eikaur_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.EIKAURSs.add_metabolites({‘h_s’:1}),,,
EIKAUROc_M,ent-isokaurene C2-hydroxylase,eikaur_c0 + nadph_c0 + o2_c0 --> eihkaur_c0 + h2o_c0 + nadp_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.EIKAUROc.add_metabolites({‘h_s’:-1}),,,
ECASDSs_M,"ent-cassa-12,15-diene synthase",ecdp_s0 --> ecasd_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.ECASDSs.add_metabolites({‘h_s’:1}),,,
ECASDO1c_M,"ent-cassa-12,15-diene oxidase",ecasd_c0 + nadph_c0 + o2_c0 --> ecasdol_c0 + h2o_c0 + nadp_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.ECASDO1c.add_metabolites({‘h_c’:-1}),,,
ECASDO2c_M,"ent-cassa-12,15-diene oxidase",ecasdol_c0 + h_c0 + nadph_c0 + o2_c0 --> ecasdal_c0 + 2.0 h2o_c0 + nadp_c0,{},,,,
ECASDO3c_M,"ent-cassa-12,15-diene oxidase",ecasdal_c0 + nadph_c0 + o2_c0 --> ecasdate_c0 + h2o_c0 + nadp_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.ECASDO3c.add_metabolites({‘h_c’:-1}),,,
ECASDATEO1c_M,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",ecasdate_c0 + nadph_c0 + o2_c0 --> h2o_c0 + nadp_c0 + phtc-C_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.ECASDATEO1c.add_metabolites({‘h_c’:-1}),,,
ECASDATEO2c_M,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",h_c0 + nadph_c0 + o2_c0 + phtc-C_c0 --> 2.0 h2o_c0 + nadp_c0 + phtc-E_c0,{},,,,
P450MO2c_M,cytochrome P450 monooxygenase,nadph_c0 + o2_c0 + phtc-C_c0 --> h2o_c0 + nadp_c0 + phtc-B_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.P450MO2.add_metabolites({‘h_c’:-1}),,,
ECASDATEO3c_M,"ent-cassa-12,15-diene-3alpha-ol-11-keto oxidase",ecasdate_c0 + nadph_c0 + o2_c0 --> ecasd2ate_c0 + h2o_c0 + nadp_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.ECASDATEO3c.add_metabolites({‘h_c’:-1}),,,
ECASD2ATEO1c_M,"ent-cassa-12,15-diene-2,3alpha-ol-11-keto oxidase",ecasd2ate_c0 + h_c0 + nadph_c0 + o2_c0 --> 2.0 h2o_c0 + nadp_c0 + phtc-D_c0,{},,,,
ECASD2ATEO2c_M,"ent-cassa-12,15-diene-2,3alpha-ol-11-keto oxidase",ecasd2ate_c0 + h_c0 + nadph_c0 + o2_c0 --> 2.0 h2o_c0 + nadp_c0 + phtc-A_c0,{},,,,
P450MO3c_M,cytochrome P450 monooxygenase,ecasd2ate_c0 + nadph_c0 + o2_c0 --> h2o_c0 + nadp_c0 + phtc-B_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.P450MO3c.add_metabolites({‘h_c’:-1}),,,
EKAURSs_M,Ent-kaurene synthase,ecdp_s0 --> ekaur_s0 + ppi_s0,"{'charge': -1.0, 'H': -1.0}",model.reactions.EKAURSs.add_metabolites({‘h_s’:1}),*Apparently the Ppi in the mitochondria and stroma is in its ionized form and therefore needs and additional h+ for every reaction concerning it,,
ECPDs_M,ent-copalyl diphosphate synthase,ggdp_s0 --> ecdp_s0,{},,,,
EKAURO1c_M,Ent-kaurene oxidase,ekaur_c0 + h_c0 + nadph_c0 + o2_c0 --> ekaurol_c0 + h2o_c0 + nadp_c0,{},,,,
EKAURO2c_M,Ent-kaurene oxidase,ekaurol_c0 + h_c0 + nadph_c0 + o2_c0 --> ekaural_c0 + 2.0 h2o_c0 + nadp_c0,{},,,,
EKAURO3c_M,Ent-kaurene oxidase,ekaural_c0 + nadph_c0 + o2_c0 --> ekaurate_c0 + h2o_c0 + nadp_c0,{},,,,
EKAURATEO1c_M,Ent-kaurenoic acid oxidase,ekaurate_c0 + h_c0 + nadph_c0 + o2_c0 --> ehkaurate_c0 + h2o_c0 + nadp_c0,{},,,,
EKAURATEO2c_M,Ent-kaurenoic acid oxidase,ehkaurate_c0 + h_c0 + nadph_c0 + o2_c0 --> ga12-ald_c0 + 2.0 h2o_c0 + nadp_c0,{},,,,
EKAURATEO3c_M,Ent-kaurenoic acid oxidase,ga12-ald_c0 + nadph_c0 + o2_c0 --> ga12_c0 + h2o_c0 + nadp_c0,{},,,,
GADO12c_M,"(gibberellin-12),2-oxoglutarate:oxygen oxidoreductase",akg_c0 + ga12_c0 + o2_c0 --> co2_c0 + ga53_c0 + succ_c0,{},,,,
GAAKGOR1c_M,"(gibberellin-12),2-oxoglutarate:oxygen oxidoreductase",akg_c0 + ga12_c0 + o2_c0 --> co2_c0 + ga15_c0 + succ_c0,{},,,,
GAAKGOR2c_M,"(gibberellin-15),2-oxoglutarate:oxygen oxidoreductase",akg_c0 + ga15_c0 + o2_c0 --> co2_c0 + ga24_c0 + h2o_c0 + succ_c0,{},,,,
GAAKGOR3c_M,"(gibberellin-24),2-oxoglutarate:oxygen oxidoreductase",akg_c0 + ga24_c0 + o2_c0 --> 2.0 co2_c0 + ga9_c0 + h_c0 + succ_c0,{'charge': 2.0},,,,
GADO1c_M,gibberellin 3beta-dioxygenase,akg_c0 + ga9_c0 + o2_c0 --> co2_c0 + ga4_c0 + succ_c0,{},,,,
GAAKORG12c_M,"(gibberellin-4),2-oxoglutarate:oxygen oxidoreductase",akg_c0 + ga4_c0 + o2_c0 --> co2_c0 + ga34_c0 + h_c0 + succ_c0,"{'charge': 1.0, 'H': 1.0}",model.reactions.GAAKORG12c.add_metabolites({‘h_c’:-1}),,,
